#runID	nEvts	server
009812	69918	e906-db3.fnal.gov
009813	141169	e906-db3.fnal.gov
009814	144908	e906-db3.fnal.gov
009815	143097	e906-db3.fnal.gov
009816	6827	e906-db3.fnal.gov
009817	147375	e906-db3.fnal.gov
009818	144397	e906-db3.fnal.gov
009819	144459	e906-db3.fnal.gov
009821	77751	e906-db3.fnal.gov
009822	145416	e906-db3.fnal.gov
009823	148921	e906-db3.fnal.gov
009824	150245	e906-db3.fnal.gov
009825	143080	e906-db3.fnal.gov
009826	45128	e906-db3.fnal.gov
009827	141903	e906-db3.fnal.gov
009828	142638	e906-db3.fnal.gov
009829	147629	e906-db3.fnal.gov
009830	145134	e906-db3.fnal.gov
009831	131684	e906-db3.fnal.gov
009832	142691	e906-db3.fnal.gov
009833	95581	e906-db3.fnal.gov
009834	111744	e906-db3.fnal.gov
009835	136014	e906-db3.fnal.gov
009836	151112	e906-db3.fnal.gov
009837	30369	e906-db3.fnal.gov
009838	147712	e906-db3.fnal.gov
009839	145000	e906-db3.fnal.gov
009840	144367	e906-db3.fnal.gov
009841	141183	e906-db3.fnal.gov
009842	142222	e906-db3.fnal.gov
009843	14039	e906-db3.fnal.gov
009844	147123	e906-db3.fnal.gov
009845	17213	e906-db3.fnal.gov
009846	145378	e906-db3.fnal.gov
009847	5677	e906-db3.fnal.gov
009848	85027	e906-db3.fnal.gov
009849	144641	e906-db3.fnal.gov
009850	143529	e906-db3.fnal.gov
009851	145903	e906-db3.fnal.gov
009852	144661	e906-db3.fnal.gov
009853	145148	e906-db3.fnal.gov
009854	147311	e906-db3.fnal.gov
009855	147032	e906-db3.fnal.gov
009856	143711	e906-db3.fnal.gov
009857	147109	e906-db3.fnal.gov
009858	144407	e906-db3.fnal.gov
009859	139519	e906-db3.fnal.gov
009860	140203	e906-db3.fnal.gov
009861	144610	e906-db3.fnal.gov
009862	140422	e906-db3.fnal.gov
009863	142947	e906-db3.fnal.gov
009864	146072	e906-db3.fnal.gov
009865	141939	e906-db3.fnal.gov
009866	145084	e906-db3.fnal.gov
009867	155798	e906-db3.fnal.gov
009868	151271	e906-db3.fnal.gov
009870	151505	e906-db3.fnal.gov
009871	113357	e906-db3.fnal.gov
009872	151034	e906-db3.fnal.gov
009873	153128	e906-db3.fnal.gov
009874	151326	e906-db3.fnal.gov
009875	146563	e906-db3.fnal.gov
009876	145159	e906-db3.fnal.gov
009877	152813	e906-db3.fnal.gov
009878	152734	e906-db3.fnal.gov
009879	151986	e906-db3.fnal.gov
009880	191766	e906-db3.fnal.gov
009882	189908	e906-db3.fnal.gov
009883	108304	e906-db3.fnal.gov
009884	141129	e906-db3.fnal.gov
009885	147741	e906-db3.fnal.gov
009886	148466	e906-db3.fnal.gov
009887	148400	e906-db3.fnal.gov
009888	105470	e906-db3.fnal.gov
009889	148317	e906-db3.fnal.gov
009890	19472	e906-db3.fnal.gov
009891	39117	e906-db3.fnal.gov
009892	153605	e906-db3.fnal.gov
009893	151685	e906-db3.fnal.gov
009894	157400	e906-db3.fnal.gov
009895	151111	e906-db3.fnal.gov
009896	154968	e906-db3.fnal.gov
009897	151495	e906-db3.fnal.gov
009898	158035	e906-db3.fnal.gov
009899	152771	e906-db3.fnal.gov
009900	154754	e906-db3.fnal.gov
009901	156217	e906-db3.fnal.gov
009902	154096	e906-db3.fnal.gov
009903	155471	e906-db3.fnal.gov
009904	158102	e906-db3.fnal.gov
009905	111034	e906-db3.fnal.gov
009906	52754	e906-db3.fnal.gov
009907	149475	e906-db3.fnal.gov
009908	127472	e906-db3.fnal.gov
009909	151324	e906-db3.fnal.gov
009910	150073	e906-db3.fnal.gov
009911	117740	e906-db3.fnal.gov
009912	141627	e906-db3.fnal.gov
009913	17612	e906-db3.fnal.gov
009914	147519	e906-db3.fnal.gov
009915	144207	e906-db3.fnal.gov
009917	146401	e906-db3.fnal.gov
009918	147099	e906-db3.fnal.gov
009919	95555	e906-db3.fnal.gov
009920	147339	e906-db3.fnal.gov
009921	142979	e906-db3.fnal.gov
009922	145889	e906-db3.fnal.gov
009923	144504	e906-db3.fnal.gov
009924	145289	e906-db3.fnal.gov
009925	143505	e906-db3.fnal.gov
009926	147030	e906-db3.fnal.gov
009927	143789	e906-db3.fnal.gov
009928	146478	e906-db3.fnal.gov
009930	146275	e906-db3.fnal.gov
009931	143602	e906-db3.fnal.gov
009932	141148	e906-db3.fnal.gov
009933	106097	e906-db3.fnal.gov
009934	131311	e906-db3.fnal.gov
009936	144134	e906-db3.fnal.gov
009937	146846	e906-db3.fnal.gov
009938	142474	e906-db3.fnal.gov
009939	146817	e906-db3.fnal.gov
009940	150445	e906-db3.fnal.gov
009941	75060	e906-db3.fnal.gov
009942	143772	e906-db3.fnal.gov
009943	130064	e906-db3.fnal.gov
009944	127530	e906-db3.fnal.gov
009945	153642	e906-db3.fnal.gov
009946	78499	e906-db3.fnal.gov
009947	10117	e906-db3.fnal.gov
009948	151868	e906-db3.fnal.gov
009949	148412	e906-db3.fnal.gov
009950	146158	e906-db3.fnal.gov
009951	144512	e906-db3.fnal.gov
009952	64424	e906-db3.fnal.gov
009953	151015	e906-db3.fnal.gov
009954	145902	e906-db3.fnal.gov
009955	147839	e906-db3.fnal.gov
009957	147945	e906-db3.fnal.gov
009959	7128	e906-db3.fnal.gov
009960	146344	e906-db3.fnal.gov
009961	145297	e906-db3.fnal.gov
009962	146536	e906-db3.fnal.gov
009963	147503	e906-db3.fnal.gov
009964	149000	e906-db3.fnal.gov
009965	152716	e906-db3.fnal.gov
009966	146752	e906-db3.fnal.gov
009967	146899	e906-db3.fnal.gov
009968	149866	e906-db3.fnal.gov
009969	111924	e906-db3.fnal.gov
009970	149827	e906-db3.fnal.gov
009971	105788	e906-db3.fnal.gov
009972	152732	e906-db3.fnal.gov
009973	149659	e906-db3.fnal.gov
009974	151092	e906-db3.fnal.gov
009975	144847	e906-db3.fnal.gov
009976	145018	e906-db3.fnal.gov
009977	145498	e906-db3.fnal.gov
009978	148874	e906-db3.fnal.gov
009979	139817	e906-db3.fnal.gov
009980	148798	e906-db3.fnal.gov
009981	112719	e906-db3.fnal.gov
009982	140666	e906-db3.fnal.gov
009983	148843	e906-db3.fnal.gov
009984	147489	e906-db3.fnal.gov
009985	141579	e906-db3.fnal.gov
009986	146645	e906-db3.fnal.gov
009987	144151	e906-db3.fnal.gov
009988	144958	e906-db3.fnal.gov
009989	140867	e906-db3.fnal.gov
009990	152321	e906-db3.fnal.gov
009991	33396	e906-db3.fnal.gov
009992	152146	e906-db3.fnal.gov
009993	153460	e906-db3.fnal.gov
009994	154178	e906-db3.fnal.gov
009995	155799	e906-db3.fnal.gov
009996	150564	e906-db3.fnal.gov
009997	152418	e906-db3.fnal.gov
009998	151939	e906-db3.fnal.gov
009999	152060	e906-db3.fnal.gov
010000	154847	e906-db3.fnal.gov
010001	155881	e906-db3.fnal.gov
010002	152557	e906-db3.fnal.gov
010003	151822	e906-db3.fnal.gov
010004	155319	e906-db3.fnal.gov
010005	154098	e906-db3.fnal.gov
010006	153477	e906-db3.fnal.gov
010007	153759	e906-db3.fnal.gov
010008	153699	e906-db3.fnal.gov
010009	155547	e906-db3.fnal.gov
010010	150521	e906-db3.fnal.gov
010011	149522	e906-db3.fnal.gov
010013	151503	e906-db3.fnal.gov
010014	151436	e906-db3.fnal.gov
010015	94173	e906-db3.fnal.gov
010016	150084	e906-db3.fnal.gov
010017	153010	e906-db3.fnal.gov
010018	151450	e906-db3.fnal.gov
010019	154141	e906-db3.fnal.gov
010020	157456	e906-db3.fnal.gov
010021	146014	e906-db3.fnal.gov
010022	151476	e906-db3.fnal.gov
010023	148845	e906-db3.fnal.gov
010024	88174	e906-db3.fnal.gov
010025	149479	e906-db3.fnal.gov
010026	157138	e906-db3.fnal.gov
010027	50476	e906-db3.fnal.gov
010028	159414	e906-db3.fnal.gov
010029	151169	e906-db3.fnal.gov
010030	154925	e906-db3.fnal.gov
010031	152067	e906-db3.fnal.gov
010032	154060	e906-db3.fnal.gov
010033	151875	e906-db3.fnal.gov
010035	149701	e906-db3.fnal.gov
010036	151367	e906-db3.fnal.gov
010037	153446	e906-db3.fnal.gov
010038	152905	e906-db3.fnal.gov
010039	156768	e906-db3.fnal.gov
010040	152365	e906-db3.fnal.gov
010041	158695	e906-db3.fnal.gov
010042	154486	e906-db3.fnal.gov
010043	128884	e906-db3.fnal.gov
010044	152909	e906-db3.fnal.gov
010045	154149	e906-db3.fnal.gov
010046	151607	e906-db3.fnal.gov
010047	154199	e906-db3.fnal.gov
010048	154774	e906-db3.fnal.gov
010049	23562	e906-db3.fnal.gov
010050	147989	e906-db3.fnal.gov
010051	155131	e906-db3.fnal.gov
010052	151253	e906-db3.fnal.gov
010053	148056	e906-db3.fnal.gov
010054	146035	e906-db3.fnal.gov
010055	150547	e906-db3.fnal.gov
010056	152354	e906-db3.fnal.gov
010057	147740	e906-db3.fnal.gov
010058	150512	e906-db3.fnal.gov
010059	153102	e906-db3.fnal.gov
010060	150547	e906-db3.fnal.gov
010061	151745	e906-db3.fnal.gov
010062	150097	e906-db3.fnal.gov
010063	151587	e906-db3.fnal.gov
010064	114190	e906-db3.fnal.gov
010065	146187	e906-db3.fnal.gov
010066	144008	e906-db3.fnal.gov
010067	146933	e906-db3.fnal.gov
010068	146901	e906-db3.fnal.gov
010069	75356	e906-db3.fnal.gov
010070	147652	e906-db3.fnal.gov
010071	150154	e906-db3.fnal.gov
010072	146254	e906-db3.fnal.gov
010073	149426	e906-db3.fnal.gov
010074	146970	e906-db3.fnal.gov
010075	150262	e906-db3.fnal.gov
010076	148082	e906-db3.fnal.gov
010077	137697	e906-db3.fnal.gov
010078	152666	e906-db3.fnal.gov
010079	156872	e906-db3.fnal.gov
010080	152575	e906-db3.fnal.gov
010081	18362	e906-db3.fnal.gov
010082	152687	e906-db3.fnal.gov
010083	153164	e906-db3.fnal.gov
010084	112004	e906-db3.fnal.gov
010085	229282	e906-db3.fnal.gov
010086	155810	e906-db3.fnal.gov
010087	149125	e906-db3.fnal.gov
010088	151106	e906-db3.fnal.gov
010089	152218	e906-db3.fnal.gov
010090	149411	e906-db3.fnal.gov
010091	155457	e906-db3.fnal.gov
010092	151422	e906-db3.fnal.gov
010093	4084	e906-db3.fnal.gov
010094	154018	e906-db3.fnal.gov
010095	150343	e906-db3.fnal.gov
010096	150677	e906-db3.fnal.gov
010097	148845	e906-db3.fnal.gov
010098	150464	e906-db3.fnal.gov
010099	118822	e906-db3.fnal.gov
010100	149195	e906-db3.fnal.gov
010101	12033	e906-db3.fnal.gov
010102	151016	e906-db3.fnal.gov
010104	146226	e906-db3.fnal.gov
010105	149755	e906-db3.fnal.gov
010106	182216	e906-db3.fnal.gov
010107	146178	e906-db3.fnal.gov
010108	146874	e906-db3.fnal.gov
010109	150888	e906-db3.fnal.gov
010110	145801	e906-db3.fnal.gov
010111	193867	e906-db3.fnal.gov
010112	81981	e906-db3.fnal.gov
010113	156316	e906-db3.fnal.gov
010114	150951	e906-db3.fnal.gov
010115	150671	e906-db3.fnal.gov
010116	148766	e906-db3.fnal.gov
010117	152203	e906-db3.fnal.gov
010118	150917	e906-db3.fnal.gov
010119	150913	e906-db3.fnal.gov
010120	154201	e906-db3.fnal.gov
010121	----------	
010122	146850	e906-db3.fnal.gov
010123	150471	e906-db3.fnal.gov
010124	147737	e906-db3.fnal.gov
010125	133406	e906-db3.fnal.gov
010126	135283	e906-db3.fnal.gov
010127	149540	e906-db3.fnal.gov
010128	154027	e906-db3.fnal.gov
010129	149965	e906-db3.fnal.gov
010130	154208	e906-db3.fnal.gov
010131	150452	e906-db3.fnal.gov
010132	155012	e906-db3.fnal.gov
010133	156641	e906-db3.fnal.gov
010134	154031	e906-db3.fnal.gov
010135	154044	e906-db3.fnal.gov
010136	148033	e906-db3.fnal.gov
010137	150754	e906-db3.fnal.gov
010138	152379	e906-db3.fnal.gov
010139	57721	e906-db3.fnal.gov
010140	151888	e906-db3.fnal.gov
010141	45729	e906-db3.fnal.gov
010142	103192	e906-db3.fnal.gov
010143	29350	e906-db3.fnal.gov
010144	151407	e906-db3.fnal.gov
010145	129065	e906-db3.fnal.gov
010146	149486	e906-db3.fnal.gov
010147	153413	e906-db3.fnal.gov
010148	148226	e906-db3.fnal.gov
010149	145790	e906-db3.fnal.gov
010150	147177	e906-db3.fnal.gov
010151	61053	e906-db3.fnal.gov
010152	149470	e906-db3.fnal.gov
010153	148544	e906-db3.fnal.gov
010154	157657	e906-db3.fnal.gov
010155	64895	e906-db3.fnal.gov
010156	158630	e906-db3.fnal.gov
010157	150249	e906-db3.fnal.gov
010158	155839	e906-db3.fnal.gov
010159	193566	e906-db3.fnal.gov
010160	5103	e906-db3.fnal.gov
010161	41176	e906-db3.fnal.gov
010162	256177	e906-db3.fnal.gov
010163	294031	e906-db3.fnal.gov
010167	152255	e906-db3.fnal.gov
010168	150616	e906-db3.fnal.gov
010169	151937	e906-db3.fnal.gov
010170	157793	e906-db3.fnal.gov
010172	11119	e906-db3.fnal.gov
010173	15097	e906-db3.fnal.gov
010174	160114	e906-db3.fnal.gov
010175	159356	e906-db3.fnal.gov
010176	157596	e906-db3.fnal.gov
010177	75950	e906-db3.fnal.gov
010178	155731	e906-db3.fnal.gov
010179	152331	e906-db3.fnal.gov
010180	155752	e906-db3.fnal.gov
010181	153424	e906-db3.fnal.gov
010182	153955	e906-db3.fnal.gov
010183	159966	e906-db3.fnal.gov
010184	155992	e906-db3.fnal.gov
010185	125556	e906-db3.fnal.gov
010186	145040	e906-db3.fnal.gov
010187	149362	e906-db3.fnal.gov
010188	151344	e906-db3.fnal.gov
010189	146771	e906-db3.fnal.gov
010190	145609	e906-db3.fnal.gov
010191	153599	e906-db3.fnal.gov
010192	147595	e906-db3.fnal.gov
010193	124595	e906-db3.fnal.gov
010194	147385	e906-db3.fnal.gov
010195	97106	e906-db3.fnal.gov
010196	75181	e906-db3.fnal.gov
010197	155936	e906-db3.fnal.gov
010198	153091	e906-db3.fnal.gov
010199	149134	e906-db3.fnal.gov
010200	155719	e906-db3.fnal.gov
010201	151424	e906-db3.fnal.gov
010202	156542	e906-db3.fnal.gov
010203	151115	e906-db3.fnal.gov
010204	151522	e906-db3.fnal.gov
010205	153627	e906-db3.fnal.gov
010206	154915	e906-db3.fnal.gov
010207	152884	e906-db3.fnal.gov
010208	155938	e906-db3.fnal.gov
010209	154172	e906-db3.fnal.gov
010210	150046	e906-db3.fnal.gov
010211	150222	e906-db3.fnal.gov
010212	45752	e906-db3.fnal.gov
010213	151171	e906-db3.fnal.gov
010214	153035	e906-db3.fnal.gov
010215	149582	e906-db3.fnal.gov
010216	158691	e906-db3.fnal.gov
010217	151264	e906-db3.fnal.gov
010218	153521	e906-db3.fnal.gov
010219	31378	e906-db3.fnal.gov
010220	151765	e906-db3.fnal.gov
010221	5203	e906-db3.fnal.gov
010222	16826	e906-db3.fnal.gov
010223	157948	e906-db3.fnal.gov
010224	137872	e906-db3.fnal.gov
010225	157276	e906-db3.fnal.gov
010226	42632	e906-db3.fnal.gov
010227	150318	e906-db3.fnal.gov
010228	153381	e906-db3.fnal.gov
010229	78044	e906-db3.fnal.gov
010230	151925	e906-db3.fnal.gov
010231	150809	e906-db3.fnal.gov
010232	152565	e906-db3.fnal.gov
010233	125392	e906-db3.fnal.gov
010235	149325	e906-db3.fnal.gov
010236	153490	e906-db3.fnal.gov
010237	152224	e906-db3.fnal.gov
010238	109802	e906-db3.fnal.gov
010239	148496	e906-db3.fnal.gov
010240	130583	e906-db3.fnal.gov
010241	152497	e906-db3.fnal.gov
010242	153031	e906-db3.fnal.gov
010243	144809	e906-db3.fnal.gov
010244	150448	e906-db3.fnal.gov
010245	149826	e906-db3.fnal.gov
010246	148602	e906-db3.fnal.gov
010247	151835	e906-db3.fnal.gov
010248	159015	e906-db3.fnal.gov
010249	161058	e906-db3.fnal.gov
010250	158056	e906-db3.fnal.gov
010251	157758	e906-db3.fnal.gov
010252	156301	e906-db3.fnal.gov
010253	156035	e906-db3.fnal.gov
010254	155594	e906-db3.fnal.gov
010255	156335	e906-db3.fnal.gov
010256	104465	e906-db3.fnal.gov
010257	329080	e906-db3.fnal.gov
010258	153265	e906-db3.fnal.gov
010259	111287	e906-db3.fnal.gov
010260	155081	e906-db3.fnal.gov
010261	154964	e906-db3.fnal.gov
010262	28216	e906-db3.fnal.gov
010264	141821	e906-db3.fnal.gov
010266	156665	e906-db3.fnal.gov
010267	154804	e906-db3.fnal.gov
010268	150147	e906-db3.fnal.gov
010269	143919	e906-db3.fnal.gov
010270	148504	e906-db3.fnal.gov
010271	146862	e906-db3.fnal.gov
010272	148896	e906-db3.fnal.gov
010273	151561	e906-db3.fnal.gov
010274	145895	e906-db3.fnal.gov
010275	146778	e906-db3.fnal.gov
010276	150805	e906-db3.fnal.gov
010277	154419	e906-db3.fnal.gov
010278	5938	e906-db3.fnal.gov
010279	153044	e906-db3.fnal.gov
010280	157119	e906-db3.fnal.gov
010281	158854	e906-db3.fnal.gov
010295	153345	e906-db3.fnal.gov
010296	156666	e906-db3.fnal.gov
010297	157031	e906-db3.fnal.gov
010298	164139	e906-db3.fnal.gov
010299	159966	e906-db3.fnal.gov
010300	137658	e906-db3.fnal.gov
010301	132027	e906-db3.fnal.gov
010303	141000	e906-db3.fnal.gov
010304	160179	e906-db3.fnal.gov
010305	166664	e906-db3.fnal.gov
010306	159718	e906-db3.fnal.gov
010307	161124	e906-db3.fnal.gov
010308	163724	e906-db3.fnal.gov
010309	124241	e906-db3.fnal.gov
010310	158732	e906-db3.fnal.gov
010311	158584	e906-db3.fnal.gov
010312	154199	e906-db3.fnal.gov
010313	153403	e906-db3.fnal.gov
010314	156437	e906-db3.fnal.gov
010315	153789	e906-db3.fnal.gov
010316	155733	e906-db3.fnal.gov
010317	154653	e906-db3.fnal.gov
010318	154692	e906-db3.fnal.gov
010319	29608	e906-db3.fnal.gov
010320	158645	e906-db3.fnal.gov
010321	157062	e906-db3.fnal.gov
010322	155493	e906-db3.fnal.gov
010323	152493	e906-db3.fnal.gov
010324	152981	e906-db3.fnal.gov
010325	109426	e906-db3.fnal.gov
010326	152089	e906-db3.fnal.gov
010327	151597	e906-db3.fnal.gov
010328	32469	e906-db3.fnal.gov
010329	150817	e906-db3.fnal.gov
010330	154468	e906-db3.fnal.gov
010331	126409	e906-db3.fnal.gov
010332	154864	e906-db3.fnal.gov
010333	158728	e906-db3.fnal.gov
010334	160376	e906-db3.fnal.gov
010335	162204	e906-db3.fnal.gov
010336	158646	e906-db3.fnal.gov
010337	159418	e906-db3.fnal.gov
010338	55954	e906-db3.fnal.gov
010339	160428	e906-db3.fnal.gov
010340	159741	e906-db3.fnal.gov
010341	157754	e906-db3.fnal.gov
010342	155290	e906-db3.fnal.gov
010343	158861	e906-db3.fnal.gov
010344	153990	e906-db3.fnal.gov
010345	155729	e906-db3.fnal.gov
010346	159875	e906-db3.fnal.gov
010347	2347	e906-db3.fnal.gov
010348	158904	e906-db3.fnal.gov
010349	156840	e906-db3.fnal.gov
010355	156523	e906-db3.fnal.gov
010356	148559	e906-db3.fnal.gov
010357	127690	e906-db3.fnal.gov
010358	164754	e906-db3.fnal.gov
010359	148190	e906-db3.fnal.gov
010360	118082	e906-db3.fnal.gov
010361	158826	e906-db3.fnal.gov
010362	153970	e906-db3.fnal.gov
010363	155726	e906-db3.fnal.gov
010364	50864	e906-db3.fnal.gov
010365	1974	e906-db3.fnal.gov
010366	153655	e906-db3.fnal.gov
010367	158633	e906-db3.fnal.gov
010368	157160	e906-db3.fnal.gov
010369	157070	e906-db3.fnal.gov
010370	157603	e906-db3.fnal.gov
010371	159847	e906-db3.fnal.gov
010372	159970	e906-db3.fnal.gov
010373	118333	e906-db3.fnal.gov
010374	156535	e906-db3.fnal.gov
010375	157683	e906-db3.fnal.gov
010376	156516	e906-db3.fnal.gov
010377	161037	e906-db3.fnal.gov
010378	155075	e906-db3.fnal.gov
010379	153252	e906-db3.fnal.gov
010380	158963	e906-db3.fnal.gov
010381	160933	e906-db3.fnal.gov
010382	157827	e906-db3.fnal.gov
010383	105043	e906-db3.fnal.gov
010384	195868	e906-db3.fnal.gov
010385	158570	e906-db3.fnal.gov
010386	156737	e906-db3.fnal.gov
010387	158440	e906-db3.fnal.gov
010388	162536	e906-db3.fnal.gov
010389	157320	e906-db3.fnal.gov
010390	158963	e906-db3.fnal.gov
010391	159593	e906-db3.fnal.gov
010392	154934	e906-db3.fnal.gov
010393	83733	e906-db3.fnal.gov
010394	80660	e906-db3.fnal.gov
010395	156877	e906-db3.fnal.gov
010396	154850	e906-db3.fnal.gov
010397	154046	e906-db3.fnal.gov
010398	156703	e906-db3.fnal.gov
010399	157989	e906-db3.fnal.gov
010400	158223	e906-db3.fnal.gov
010401	159285	e906-db3.fnal.gov
010402	156812	e906-db3.fnal.gov
010403	155023	e906-db3.fnal.gov
010404	157619	e906-db3.fnal.gov
010405	159510	e906-db3.fnal.gov
010406	158263	e906-db3.fnal.gov
010407	156136	e906-db3.fnal.gov
010408	105569	e906-db3.fnal.gov
010409	154524	e906-db3.fnal.gov
010410	156109	e906-db3.fnal.gov
010411	156624	e906-db3.fnal.gov
010412	156885	e906-db3.fnal.gov
010413	119549	e906-db3.fnal.gov
010414	32967	e906-db3.fnal.gov
010415	153560	e906-db3.fnal.gov
010419	148474	e906-db3.fnal.gov
010420	156786	e906-db3.fnal.gov
010421	156958	e906-db2.fnal.gov
010422	149423	e906-db2.fnal.gov
010423	154738	e906-db2.fnal.gov
010424	153992	e906-db2.fnal.gov
010425	76765	e906-db2.fnal.gov
010426	29912	e906-db2.fnal.gov
010427	149615	e906-db2.fnal.gov
010428	116185	e906-db2.fnal.gov
010429	145719	e906-db2.fnal.gov
010430	150396	e906-db2.fnal.gov
010431	153197	e906-db2.fnal.gov
010432	149838	e906-db2.fnal.gov
010433	152213	e906-db2.fnal.gov
010434	152918	e906-db2.fnal.gov
010435	151450	e906-db2.fnal.gov
010436	47945	e906-db2.fnal.gov
010437	155449	e906-db2.fnal.gov
010438	153679	e906-db2.fnal.gov
010439	154670	e906-db2.fnal.gov
010441	153684	e906-db2.fnal.gov
010442	155359	e906-db2.fnal.gov
010443	160385	e906-db2.fnal.gov
010444	159653	e906-db2.fnal.gov
010445	154272	e906-db2.fnal.gov
010446	90473	e906-db2.fnal.gov
010447	160090	e906-db2.fnal.gov
010448	153665	e906-db2.fnal.gov
010449	158792	e906-db2.fnal.gov
010450	156975	e906-db2.fnal.gov
010451	86309	e906-db2.fnal.gov
010452	67053	e906-db2.fnal.gov
010453	158235	e906-db2.fnal.gov
010454	157576	e906-db2.fnal.gov
010455	4528	e906-db2.fnal.gov
010458	141663	e906-db2.fnal.gov
010459	160144	e906-db2.fnal.gov
010460	156568	e906-db2.fnal.gov
010461	162874	e906-db2.fnal.gov
010462	161869	e906-db2.fnal.gov
010463	161311	e906-db2.fnal.gov
010464	135864	e906-db2.fnal.gov
010465	48226	e906-db2.fnal.gov
010466	95852	e906-db2.fnal.gov
010467	143714	e906-db2.fnal.gov
010468	264364	e906-db2.fnal.gov
010469	149668	e906-db2.fnal.gov
010470	155129	e906-db2.fnal.gov
010471	65986	e906-db2.fnal.gov
010472	14718	e906-db2.fnal.gov
010473	153708	e906-db2.fnal.gov
010474	158709	e906-db2.fnal.gov
010475	157978	e906-db2.fnal.gov
010476	159171	e906-db2.fnal.gov
010477	160641	e906-db2.fnal.gov
010478	150867	e906-db2.fnal.gov
010479	156664	e906-db2.fnal.gov
010480	156073	e906-db2.fnal.gov
010481	155776	e906-db2.fnal.gov
010482	157052	e906-db2.fnal.gov
010483	158405	e906-db2.fnal.gov
010484	8836	e906-db2.fnal.gov
010485	52105	e906-db2.fnal.gov
010486	132717	e906-db2.fnal.gov
010487	148108	e906-db2.fnal.gov
010488	160250	e906-db2.fnal.gov
010489	153599	e906-db2.fnal.gov
010491	126595	e906-db2.fnal.gov
010492	151029	e906-db2.fnal.gov
010493	158780	e906-db2.fnal.gov
010494	164802	e906-db2.fnal.gov
010495	159133	e906-db2.fnal.gov
010496	156001	e906-db2.fnal.gov
010497	158883	e906-db2.fnal.gov
010498	162607	e906-db2.fnal.gov
010499	162936	e906-db2.fnal.gov
010500	160188	e906-db2.fnal.gov
010501	150629	e906-db2.fnal.gov
010502	192835	e906-db2.fnal.gov
010503	152428	e906-db2.fnal.gov
010504	152200	e906-db2.fnal.gov
010505	153505	e906-db2.fnal.gov
010506	27888	e906-db2.fnal.gov
010507	5959	e906-db2.fnal.gov
010508	159159	e906-db2.fnal.gov
010509	153094	e906-db2.fnal.gov
010510	24243	e906-db2.fnal.gov
010511	153621	e906-db2.fnal.gov
010512	144665	e906-db2.fnal.gov
010513	155902	e906-db2.fnal.gov
010514	73915	e906-db2.fnal.gov
010515	159503	e906-db2.fnal.gov
010516	156819	e906-db2.fnal.gov
010517	154460	e906-db2.fnal.gov
010518	155298	e906-db2.fnal.gov
010519	161347	e906-db2.fnal.gov
010520	156453	e906-db2.fnal.gov
010521	157860	e906-db2.fnal.gov
010522	156426	e906-db2.fnal.gov
010524	149164	e906-db2.fnal.gov
010525	157597	e906-db2.fnal.gov
010526	159110	e906-db2.fnal.gov
010527	153568	e906-db2.fnal.gov
010528	151907	e906-db2.fnal.gov
010529	158623	e906-db2.fnal.gov
010530	160435	e906-db2.fnal.gov
010531	145007	e906-db2.fnal.gov
010532	150951	e906-db2.fnal.gov
010533	151911	e906-db2.fnal.gov
010534	150372	e906-db2.fnal.gov
010535	149219	e906-db2.fnal.gov
010536	141657	e906-db2.fnal.gov
